,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
3375,0,0.0947668599999999,54,0,0.0747502159999999,8106.0,6,0,0,0,0.0
73014,0,0.7721640109999999,40,0,0.3157368529999999,5000.0,7,0,0,0,3.0
66565,0,0.107830632,36,1,0.2494376409999999,4000.0,5,0,2,0,2.0
50550,0,0.0466492229999999,49,0,0.5920815839999999,1666.0,8,0,0,0,0.0
131328,0,0.020887961,66,0,14.0,,2,1,0,0,0.0
93523,0,0.5276674799999999,43,0,0.4407353649999999,6200.0,10,0,2,0,2.0
25906,0,0.46708068,51,1,1.308563812,3000.0,11,0,2,0,0.0
78188,0,0.0044057219999999,48,0,0.0004650079999999,4300.0,4,0,0,0,0.0
102563,0,0.7819342799999999,35,0,0.2714321419999999,4000.0,5,0,0,0,0.0
64130,0,0.9999999,37,0,2.0,,1,2,0,1,0.0
75790,0,0.287522265,30,0,0.2217141169999999,6778.0,10,0,2,0,0.0
88333,0,0.0559986,76,0,454.0,,3,0,0,0,0.0
45358,0,0.012865809,40,0,0.207430856,6001.0,4,0,1,0,0.0
70213,0,0.902097902,22,0,271.0,,2,0,0,0,0.0
40333,0,0.0,60,0,3930.0,,5,0,2,0,0.0
44121,0,0.041955089,63,0,0.259480704,23916.0,16,0,3,0,0.0
1184,0,0.058309113,70,0,0.7233106759999999,2500.0,12,0,2,0,0.0
51288,0,0.7288465149999998,38,0,0.6886237609999998,5950.0,16,0,2,0,2.0
99874,0,0.00239988,56,0,1.0,,1,0,0,0,0.0
9003,0,0.063727613,65,0,2065.0,0.0,19,0,1,0,0.0
32969,0,0.028931405,72,0,0.0025167789999999,4767.0,4,0,0,0,1.0
92376,0,0.1719302339999999,65,0,8734.0,,27,0,3,0,0.0
37106,0,0.2667714749999999,60,0,0.358292831,6583.0,7,0,1,0,0.0
51437,0,0.0,73,0,0.0,,6,0,0,0,0.0
42533,0,0.4472520529999999,35,1,0.378430244,5210.0,9,0,1,0,1.0
10763,0,0.0,60,0,0.2134799169999999,13916.0,7,0,1,0,0.0
146788,0,0.40978634,69,0,0.5796135909999999,1500.0,2,0,1,0,0.0
20654,0,0.151206547,58,1,0.6502249629999999,6000.0,11,0,3,0,0.0
17920,0,0.0792065889999999,72,0,158.0,,10,0,0,0,0.0
71072,0,0.106584644,55,0,0.128193735,4500.0,24,0,0,0,0.0
95031,0,0.0557717579999999,29,0,1646.0,,12,0,1,0,0.0
106254,0,0.241425907,45,0,0.035595254,7500.0,3,0,0,0,1.0
97045,0,0.76080603,75,2,0.2575073079999999,3762.0,11,0,0,0,0.0
47492,0,0.9999999,79,0,0.0,9301.0,2,0,0,0,0.0
114622,0,0.1728318,43,2,0.274060495,12000.0,9,0,1,0,3.0
134919,0,0.117567422,65,0,1.169886742,1500.0,12,0,1,0,0.0
7541,1,1.163672655,50,1,1195.0,,2,1,1,0,0.0
107248,0,0.054187657,51,0,0.508230173,7350.0,9,0,3,0,0.0
10759,0,0.004798122,78,0,0.050691244,650.0,26,0,0,0,0.0
44094,0,0.227530274,50,0,0.4208327120000001,6700.0,9,0,1,0,0.0
143347,0,0.9999999,51,2,0.321071571,2500.0,5,0,1,0,0.0
77921,0,0.2235324639999999,62,0,0.229667338,8446.0,13,0,1,0,1.0
45531,0,0.02175913,78,0,1241.0,,6,0,1,0,0.0
111624,0,0.9999999,41,0,0.059253247,6159.0,1,0,0,0,2.0
74185,0,0.0,81,0,0.0548766939999999,4500.0,9,1,0,0,1.0
13781,0,0.457984329,27,0,0.330045321,3750.0,4,0,0,0,0.0
120936,0,0.168139643,68,0,0.239380498,13300.0,12,0,2,0,0.0
84571,0,0.696220707,35,0,0.926940639,437.0,4,0,0,0,0.0
114230,0,0.8480063329999998,30,0,0.121632728,10950.0,5,0,0,0,0.0
115470,0,0.935220019,45,1,0.890243902,4345.0,6,1,2,0,1.0
39954,0,0.9999999,55,0,0.184894053,8777.0,4,0,2,0,3.0
16036,0,0.095561775,26,0,0.207940588,3500.0,3,0,0,0,0.0
63006,0,0.3999325679999999,41,1,0.2800496519999999,14500.0,17,2,2,0,5.0
46718,0,0.024524494,51,0,1.089201878,1916.0,7,0,1,0,0.0
29327,0,0.524205982,53,0,0.4712286159999999,4500.0,10,0,1,0,2.0
6469,0,0.102967665,59,0,0.325112481,6000.0,7,0,2,0,0.0
40602,0,0.017204613,33,0,0.2635788929999999,7750.0,5,0,1,0,1.0
93877,0,0.9999999,46,0,0.329025498,2862.0,2,0,1,0,2.0
129873,0,0.9999999,55,0,0.760068552,3500.0,7,0,1,0,2.0
69706,0,0.182424219,35,0,0.124081153,3400.0,7,0,0,0,0.0
86318,0,0.4000573499999999,61,0,0.603421462,4500.0,12,0,2,0,0.0
110087,0,0.076127379,48,0,0.2084909229999999,10575.0,17,0,1,0,2.0
126479,1,0.369663034,36,2,0.3129384259999999,5131.0,12,0,0,1,3.0
36600,0,0.001782366,65,0,326442.0,,6,0,1,0,0.0
79207,0,0.36761852,38,0,0.138893797,5658.0,10,0,0,0,0.0
49813,0,0.0323152229999999,61,0,0.0957260679999999,4000.0,4,0,0,0,0.0
22105,0,0.63422962,47,0,0.326389908,6816.0,7,0,1,0,1.0
14988,0,0.0,79,0,0.0,,1,0,0,0,0.0
47420,0,0.872750129,46,0,0.188233589,6900.0,6,0,0,0,1.0
138983,0,0.007022066,56,0,207.0,,5,0,0,0,0.0
99150,0,0.201420811,68,0,0.73722451,4128.0,17,0,2,0,0.0
119551,0,0.008807801,76,0,1261.0,,8,0,1,0,0.0
52919,0,0.0309606699999999,44,0,0.0948234159999999,6200.0,4,0,0,0,0.0
98535,0,0.062375012,84,0,0.008257279,2300.0,2,0,0,0,0.0
7927,0,0.0080991899999999,37,0,1141.0,,3,0,1,0,1.0
15924,1,0.8363838369999999,37,1,0.486338798,8600.0,6,0,2,0,1.0
45529,0,0.965052719,56,2,0.3478893739999999,15800.0,17,0,1,1,1.0
44247,0,0.005479264,37,0,0.8073422329999999,6591.0,8,0,2,0,0.0
146758,0,0.0401489959999999,73,0,507.0,,3,0,0,0,0.0
105137,0,0.9999999,92,0,67.0,,0,0,0,0,0.0
2750,0,0.671332867,37,1,0.4347922679999999,4500.0,4,0,1,0,0.0
42994,0,0.04519548,40,0,0.0866522249999999,6000.0,5,0,0,0,0.0
94608,0,0.013397321,36,0,0.000908678,2200.0,1,0,0,0,0.0
53020,0,0.3031961579999999,37,0,0.277351738,7823.0,12,0,3,0,4.0
48662,0,0.031051464,46,1,0.8213033039999998,5416.0,11,0,3,0,2.0
89994,0,0.0539011449999999,57,0,0.047264134,5500.0,5,0,0,0,0.0
133194,0,0.0613794449999999,62,0,0.198415811,12750.0,11,0,1,0,2.0
144328,0,0.204632391,65,0,3704.0,,10,0,2,0,0.0
41271,0,0.0509983,40,0,0.1559570479999999,5866.0,3,0,1,0,2.0
34731,0,0.581041896,39,0,0.5597206909999999,2720.0,6,0,1,0,1.0
87176,0,0.213431184,39,0,0.3158539069999999,4900.0,15,0,2,0,3.0
56364,0,0.078933183,74,0,0.5240473549999999,5405.0,18,0,1,0,0.0
136319,0,0.041073061,88,0,2.049475262,3334.0,7,0,1,0,0.0
148710,0,0.666587311,29,0,1.083333333,3671.0,7,0,1,0,0.0
89558,0,0.0,84,0,0.0,,2,0,0,0,0.0
121620,0,0.0028683459999999,69,0,0.000922793,3250.0,6,0,0,0,0.0
146464,0,0.059012082,45,0,0.637355147,4400.0,5,0,2,0,0.0
128457,0,0.0007499789999999,73,0,1648.0,,9,0,2,0,0.0
54398,0,0.146942653,65,0,88.0,,2,0,0,0,0.0
87362,0,0.240383632,83,0,0.0862936419999999,6558.0,10,0,0,0,0.0
50218,0,0.029476879,73,0,0.264173136,4250.0,6,0,0,0,1.0
149039,0,0.850294227,46,2,0.547922933,12300.0,9,0,2,0,4.0
142401,0,0.001511044,44,0,0.3348623849999999,5013.0,8,0,1,0,1.0
3327,0,0.0202115089999999,47,0,0.786372402,4666.0,11,0,3,0,0.0
142698,0,0.042847673,36,0,806.0,,7,0,0,0,0.0
112511,0,0.0089616509999999,72,0,0.012567325,2784.0,5,0,0,0,0.0
66391,0,0.6272116899999999,50,1,0.2562144149999999,7200.0,5,0,1,0,1.0
59025,0,0.004160872,74,0,0.002079667,6250.0,9,0,0,0,0.0
40921,0,0.0537395059999999,75,0,0.326034713,3744.0,13,0,2,0,0.0
553,0,0.0,30,0,0.0,4700.0,1,0,0,0,1.0
74905,0,0.7618303389999999,56,2,0.6062257749999999,8255.0,10,0,2,0,4.0
148783,0,0.004379303,53,0,0.191711279,10833.0,12,0,2,0,0.0
145387,0,0.79149824,37,0,1.200692042,2600.0,8,0,2,0,2.0
140101,0,0.059281627,31,1,0.121360474,7761.0,15,0,2,0,0.0
88578,0,0.122247235,59,0,0.302848576,2000.0,8,0,0,0,3.0
4005,1,0.9999999,36,3,1848.0,,4,1,1,2,0.0
99258,0,0.03173327,41,1,0.18666903,5640.0,8,0,1,0,0.0
84322,0,0.031387866,45,0,0.250831285,6916.0,10,0,1,0,4.0
91250,0,0.9999999,33,0,0.7361516029999998,1371.0,3,0,1,0,3.0
61592,0,0.0,51,0,0.4968466389999999,6500.0,10,1,1,0,1.0
127861,0,0.017262144,75,0,0.003588823,3900.0,3,0,0,0,0.0
9676,0,0.070765829,57,0,2708.0,,10,0,1,0,0.0
133918,0,0.2932944189999999,36,0,3238.0,,16,0,2,0,2.0
131766,0,0.085179981,67,2,0.49255721,4500.0,5,0,1,0,0.0
51463,0,0.0383823309999999,47,0,2631.0,,17,0,2,0,0.0
114736,0,0.0753197,67,0,0.0077805869999999,5140.0,7,0,0,0,0.0
41165,0,0.0015516569999999,36,0,0.41986456,5758.0,9,0,1,0,0.0
19104,0,0.264003953,46,0,1.045888233,2200.0,9,0,2,0,1.0
61627,0,0.0,45,0,0.214929215,3107.0,7,0,0,0,0.0
67689,0,0.337966203,64,0,0.2752721619999999,4500.0,4,0,1,0,1.0
102250,0,0.245643732,46,0,0.10870513,6880.0,6,0,0,0,3.0
99607,0,0.9999999,40,0,0.233063911,12000.0,5,0,1,0,2.0
10102,0,0.651179806,30,5,0.4813509,5388.0,7,0,2,0,0.0
10485,0,0.08891643,69,0,109.0,,6,0,0,0,0.0
135818,1,0.9999999,66,2,0.0509197549999999,3750.0,1,2,0,0,0.0
56388,1,0.8306148059999998,48,3,0.491466253,5155.0,7,1,1,0,0.0
47627,0,0.442023471,49,1,0.3978309749999999,7560.0,14,0,1,0,3.0
51713,0,0.0474578879999999,52,0,126.0,,11,0,0,0,0.0
76620,0,0.429735189,45,0,1041.0,,11,0,0,0,0.0
56454,1,0.955671592,38,0,0.3120899719999999,3200.0,9,0,0,0,0.0
34488,0,0.0010713649999999,54,0,1496.0,,4,0,1,0,0.0
113435,0,0.852252436,50,0,0.5291392339999998,4100.0,13,0,1,0,2.0
104418,0,0.0429542509999999,43,0,0.1270974649999999,2800.0,8,0,1,0,3.0
118805,0,0.2866811149999999,42,0,0.175804033,6000.0,3,0,0,0,0.0
141589,0,0.9999999,45,0,0.0,3600.0,0,0,0,0,1.0
34087,0,0.962897134,43,0,0.323774283,1080.0,4,0,0,0,0.0
16118,0,0.8467009749999997,32,0,0.729664104,4941.0,13,0,2,0,0.0
79245,0,0.0370746049999999,57,0,1.3232115290000002,1942.0,9,0,2,0,3.0
125583,0,0.007864447,68,1,0.0014398849999999,8333.0,7,0,0,0,0.0
97759,0,0.8391153649999998,51,0,0.247520825,7562.0,22,0,0,0,0.0
31601,0,0.241952681,51,0,0.3454654529999999,10000.0,12,0,2,0,2.0
23723,0,0.035202086,30,1,0.2704863419999999,1500.0,3,0,0,0,0.0
130483,0,0.069846508,54,0,3017.0,,6,0,2,0,2.0
23668,0,0.265948603,50,0,0.4349160209999999,6191.0,13,0,2,0,2.0
11801,1,0.004053835,52,2,1.390801314,7000.0,13,0,5,1,2.0
120506,0,0.3806589659999999,48,0,2882.0,,14,0,1,0,0.0
128329,0,0.995682799,29,2,0.334769867,5800.0,6,0,1,0,2.0
108144,0,0.349301397,33,0,94.0,,4,0,0,0,0.0
85811,0,0.436756185,57,0,0.357255182,6994.0,10,0,2,0,0.0
85910,0,0.001645264,81,0,0.348505863,7930.0,14,0,4,0,0.0
130207,0,0.039816443,74,0,0.0324797,1600.0,10,0,0,0,0.0
55619,0,0.0058266799999999,58,0,0.463652551,12916.0,15,0,4,0,1.0
111342,0,0.995400092,56,0,4009.0,,15,0,1,0,3.0
129556,0,0.0371389859999999,57,0,0.7763897559999998,1600.0,4,0,1,0,0.0
20969,0,0.077263024,49,0,0.2506798909999999,6250.0,6,0,1,0,0.0
40961,0,0.025295359,73,0,0.134156283,8586.0,12,0,2,0,0.0
26409,0,0.002526183,53,0,0.516847516,1750.0,5,0,1,0,2.0
141732,0,0.012792581,65,0,0.141149023,3428.0,7,0,0,0,0.0
142139,0,0.050509034,54,0,0.22453938,4938.0,14,0,1,0,2.0
143522,0,0.9999999,85,0,1160.0,,8,0,1,0,0.0
84119,1,0.304242395,69,1,0.163043478,5703.0,6,0,0,0,1.0
102310,0,0.013550825,65,0,0.2813656239999999,11891.0,13,0,1,0,0.0
69802,0,0.1754941419999999,49,0,0.465528015,4800.0,12,0,2,0,0.0
22465,0,0.983443709,57,0,3429.0,,4,0,1,0,0.0
98131,0,0.232450501,41,0,0.645379777,6200.0,5,0,2,0,0.0
67616,0,0.013527422,26,0,0.159868026,3333.0,8,0,1,0,0.0
48570,1,0.9999999,31,4,1082.0,,4,4,0,1,0.0
90577,0,0.9999999,60,0,0.6662667119999999,5833.0,8,0,3,0,0.0
45031,0,0.031391239,69,0,0.15814674,7100.0,11,0,1,0,1.0
13810,0,0.36429303,61,0,0.29037677,12500.0,6,0,1,0,0.0
141399,0,0.0,82,0,53.0,,9,0,0,0,0.0
21821,0,0.7175882379999999,77,1,434.0,,2,0,0,0,0.0
39547,0,0.9999999,61,1,0.8967527059999999,1200.0,6,0,0,0,0.0
66674,0,0.3191657099999999,47,0,0.335505851,6750.0,11,0,2,0,1.0
30531,0,0.0701126879999999,28,0,54.0,,1,0,0,0,0.0
34711,0,0.1502711079999999,36,0,0.504021008,6092.0,9,0,1,0,0.0
124744,0,0.32389032,34,0,0.330612245,5389.0,5,0,1,0,0.0
63005,0,0.0300297,74,0,841.0,,13,0,1,0,0.0
124799,0,0.0,44,0,0.0,,4,0,0,0,1.0
106568,0,0.175670333,48,1,0.580489325,6416.0,9,0,2,0,1.0
116778,0,0.0019393349999999,61,0,0.2295311409999999,8573.0,4,0,1,0,0.0
146485,0,0.0,29,0,0.0772922709999999,10000.0,6,0,1,0,0.0
116011,0,0.4295653859999999,42,0,1.990006662,1500.0,9,0,2,0,2.0
12264,0,0.546873935,55,0,0.4522361839999999,7400.0,11,0,2,0,2.0
51128,0,0.0,49,0,0.213854021,2150.0,4,0,0,1,3.0
16828,0,0.083858553,85,0,0.716686675,2498.0,12,0,1,0,0.0
103884,0,0.509142132,39,0,3200.0,,20,0,2,0,4.0
90990,0,0.9999999,31,0,0.22462203,4166.0,3,0,0,1,0.0
50351,0,0.0004528129999999,58,2,0.2144428549999999,65000.0,8,0,1,0,0.0
65803,0,0.6464837239999999,33,0,0.2029546479999999,15500.0,7,0,3,0,0.0
86201,0,0.136865005,70,0,0.043549044,2456.0,2,0,0,0,0.0
20453,0,0.843975569,57,0,0.5417690419999999,1627.0,5,0,1,0,0.0
15736,0,0.344663834,58,2,0.56177529,2500.0,7,3,1,1,2.0
37920,0,0.0739024159999999,45,0,0.153203343,4666.0,6,0,0,0,0.0
37863,0,0.011260315,69,0,0.061042815,30666.0,5,0,1,0,0.0
71634,0,0.043453369,58,0,0.112549673,7800.0,9,0,0,0,1.0
17591,0,0.271843753,42,2,0.671541057,8000.0,13,0,2,0,2.0
119478,1,0.83908777,45,0,0.868666212,4400.0,20,0,2,0,1.0
133270,0,0.53122398,53,2,0.2425341299999999,4687.0,6,0,1,0,0.0
120181,0,0.02613733,62,2,98.0,,9,0,0,0,0.0
72130,0,0.015286691,46,1,0.459508882,3827.0,12,0,2,0,0.0
124357,0,0.232980333,59,0,0.512070227,4100.0,9,0,2,0,0.0
136623,0,0.001698081,61,0,0.303076147,3965.0,14,0,2,0,0.0
17646,0,0.031473066,42,0,0.3704357270000001,7366.0,14,0,2,0,2.0
126939,0,0.0,58,1,0.188937021,3000.0,15,0,0,0,0.0
91525,0,0.28771783,61,0,0.4179104479999999,2679.0,10,0,0,0,0.0
146642,0,0.212680854,57,0,0.2387975039999999,8814.0,7,0,1,0,0.0
78111,0,0.9999999,66,0,1994.0,,1,0,1,0,0.0
67563,0,0.018458411,65,0,0.0062060409999999,2416.0,8,0,0,0,0.0
51852,0,0.7789096399999998,58,1,0.133247918,1560.0,2,1,0,0,2.0
15490,0,0.128254674,62,0,0.0008943329999999,88333.0,2,0,0,0,0.0
113028,0,0.041110249,29,0,0.4321959759999999,8000.0,7,0,2,0,1.0
124143,0,0.0,59,0,0.400239844,6670.0,5,0,2,0,2.0
25083,0,0.0777514259999999,56,2,0.284687216,12100.0,7,0,2,0,0.0
7046,0,0.445511011,38,1,0.7458835090000002,4068.0,10,0,1,0,0.0
140483,0,0.0808881419999999,47,0,0.014833925,3100.0,4,0,0,0,3.0
29337,0,0.333100809,39,0,0.23815237,5000.0,13,0,0,0,0.0
51684,0,0.1490292869999999,39,0,0.47700184,12500.0,8,0,2,0,0.0
139437,0,0.7750967349999999,51,0,0.4706092419999999,14000.0,9,0,4,0,1.0
1813,0,0.247103146,63,0,0.3821466009999999,12400.0,22,0,3,0,1.0
23700,0,0.1685706489999999,40,0,0.200381316,5244.0,12,0,0,0,0.0
75280,0,0.0048716699999999,63,0,0.107987044,14510.0,9,0,2,0,0.0
28568,1,0.92338441,45,1,0.388447851,3652.0,3,4,1,0,3.0
111635,0,0.029850746,53,1,0.2765135249999999,4657.0,3,0,1,0,2.0
94079,0,0.211740591,61,0,0.132897342,16666.0,11,0,1,0,0.0
144585,0,0.021974732,73,0,0.278103492,3922.0,8,0,1,0,0.0
104594,0,0.114547469,60,0,0.225293245,14833.0,4,0,2,0,2.0
84953,0,0.0015999679999999,81,0,331.0,,4,0,0,1,0.0
73933,0,0.01856419,67,0,0.3198720509999999,2500.0,7,0,1,0,0.0
74882,0,0.628189745,43,0,0.1351544369999999,5600.0,4,0,0,0,1.0
55699,0,0.9110873060000002,67,0,0.0506497829999999,3000.0,4,0,0,0,1.0
79797,0,0.144868411,56,0,1386.0,,4,0,1,0,0.0
84362,0,0.076227837,85,0,0.009688013,6089.0,3,0,0,0,0.0
15170,0,0.9999999,58,0,308.0,,1,2,0,0,3.0
113898,0,0.409324787,46,0,0.3255,5999.0,13,1,1,0,2.0
1669,0,0.9999999,29,0,0.0,,0,0,0,0,0.0
20404,0,0.031684837,63,0,799.0,,12,0,1,0,0.0
15014,0,0.9999999,82,0,0.0,2443.0,1,0,0,0,1.0
44176,0,0.975300617,45,0,0.1720933989999999,12376.0,11,0,0,0,0.0
47853,0,0.5693301479999999,73,5,0.41223598,2745.0,8,0,1,1,0.0
13980,0,0.292736869,56,0,0.687262547,5000.0,11,0,1,0,0.0
64766,1,0.972972973,37,1,0.186908019,4750.0,6,0,0,0,2.0
97754,0,0.0625465669999999,55,0,0.3831233749999999,5000.0,7,0,1,0,2.0
26755,0,0.0570805309999999,42,0,39.0,,1,0,0,0,0.0
106956,0,0.913807842,41,0,0.381374089,7000.0,7,0,0,0,4.0
8031,0,0.387184862,64,0,0.302843016,11325.0,14,0,1,0,1.0
26678,0,0.124758934,41,3,0.248038784,11344.0,15,0,1,0,0.0
21492,0,0.4191874820000001,60,0,0.4536489149999999,3548.0,8,0,1,0,0.0
6751,0,0.1797023589999999,70,0,1145.0,,14,0,1,0,0.0
21316,0,0.1277527169999999,56,0,0.2023565019999999,9250.0,7,0,1,1,0.0
83746,0,0.0040521029999999,74,0,0.003237992,1852.0,5,0,0,0,1.0
114657,0,0.237743904,44,0,0.894919404,4900.0,13,0,2,0,1.0
24019,0,0.001889243,68,0,0.075353972,4166.0,8,0,1,0,0.0
142226,1,0.8597138899999999,55,0,0.599348239,11046.0,18,7,6,6,1.0
104871,0,0.9999999,35,0,0.0,2898.0,1,0,0,0,1.0
133454,0,0.0,67,0,0.184236071,5150.0,9,0,1,0,1.0
70300,0,0.687181472,60,0,0.281084386,9811.0,6,0,2,0,2.0
84510,0,0.0500441169999999,60,0,0.0329835079999999,2000.0,4,0,0,0,1.0
11456,0,0.005687865,46,0,0.252499546,5500.0,7,0,2,0,2.0
52077,0,0.020104861,85,0,615.0,0.0,6,0,1,0,0.0
75801,1,1.031587365,61,0,568.0,,4,0,1,0,0.0
134315,0,0.281171243,70,0,0.015814937,57666.0,13,0,0,0,0.0
44101,0,0.4061811870000001,56,0,0.3381076989999999,7260.0,9,0,2,0,5.0
138255,0,0.1285871409999999,39,0,0.271587744,9333.0,7,0,2,0,2.0
39196,0,0.021596922,50,0,0.318288669,10634.0,11,0,3,0,2.0
100965,0,0.023850211,65,0,0.008748633,6400.0,9,0,0,0,0.0
95172,0,0.3937349849999999,45,1,0.5456223089999999,4876.0,16,0,2,0,1.0
139366,0,0.051094461,64,0,0.042720999,6085.0,12,0,0,0,0.0
112207,0,0.011296396,55,0,0.230196645,9000.0,10,0,1,0,1.0
3119,0,0.9999999,34,0,0.019988895,1800.0,0,3,0,0,2.0
40182,0,0.0,40,0,0.0,8917.0,1,0,0,0,0.0
123214,0,0.5346380259999999,63,0,0.6010034899999999,4583.0,7,0,1,0,1.0
43013,0,0.0,47,0,3723.0,,10,0,3,1,2.0
111115,0,0.9999999,29,0,0.064565719,1300.0,1,0,0,1,0.0
59089,0,0.8172654329999999,48,4,1.4649271430000002,2950.0,19,0,1,3,3.0
117742,0,0.065113797,90,1,0.198600467,3000.0,10,0,1,0,1.0
57592,0,0.056503299,54,0,0.469004487,12033.0,9,0,2,0,0.0
36755,0,0.1782878589999999,54,1,0.521800852,4930.0,16,0,1,0,1.0
117278,0,0.0,71,0,2521.0,,10,0,1,1,1.0
131259,0,0.8347504859999999,52,1,904.0,,6,0,0,0,0.0
92512,0,0.0,61,0,0.0,3667.0,6,0,0,0,0.0
92431,1,1.0103693459999998,56,0,0.4801550670000001,5416.0,10,0,1,1,2.0
31829,0,0.056661055,50,0,0.792056635,8333.0,13,0,3,0,1.0
123117,0,0.010143838,72,0,0.004917872,10166.0,8,0,0,0,0.0
99672,0,0.545779836,28,0,77.0,,2,0,0,0,0.0
99548,0,0.6952609479999999,30,0,0.186932849,550.0,2,0,0,0,0.0
109251,0,0.197897772,43,0,1.234191452,4000.0,5,0,4,0,1.0
2252,0,0.0256654449999999,58,2,4034.0,,14,0,2,0,3.0
92018,0,0.172915361,64,1,0.1896295,22833.0,12,0,1,0,1.0
95322,0,0.0,82,0,48.0,,2,0,0,0,0.0
79019,0,0.0340898759999999,50,0,0.0089991819999999,3666.0,2,0,0,0,0.0
143550,0,0.017032766,39,0,0.3519892809999999,9701.0,5,0,1,0,2.0
5983,0,0.0,61,0,1056.0,,6,0,1,0,0.0
90963,0,0.0421197349999999,26,1,0.1971674529999999,3600.0,4,0,0,0,0.0
45821,0,0.0,28,1,0.25,2083.0,5,2,0,0,0.0
134657,1,0.081091192,68,1,99.0,,15,0,0,0,0.0
77134,0,0.0,62,0,1606.0,,3,0,1,0,0.0
81503,0,0.4843515649999999,49,0,0.5334455839999999,6532.0,7,0,2,0,2.0
36111,0,0.133811291,39,2,0.449137716,4000.0,11,0,1,0,0.0
19906,0,0.0145615899999999,81,0,0.214783399,3300.0,5,0,1,0,0.0
89168,0,0.205132478,47,0,1918.0,,8,0,1,0,0.0
4776,0,0.040578867,27,0,0.0210249669999999,760.0,2,0,0,0,0.0
63447,0,0.958847737,35,0,0.380830343,3901.0,6,0,1,0,3.0
85409,0,0.000399982,75,0,0.0026664129999999,10500.0,8,0,0,0,0.0
3716,0,0.9999999,21,0,0.0,280.0,1,0,0,0,0.0
1637,0,0.0,41,0,0.0041995799999999,10000.0,7,0,0,0,0.0
72782,0,0.978961943,66,0,0.321805146,4741.0,5,0,0,0,0.0
131812,0,0.0262896159999999,73,0,0.4870624049999999,1970.0,10,0,2,0,0.0
36623,0,0.9999999,63,0,0.0,6973.0,0,0,0,0,1.0
47071,0,0.0,64,0,0.0,2522.0,4,0,0,0,0.0
31900,0,0.0751610429999999,33,0,0.0415335459999999,2503.0,5,0,0,0,0.0
65652,0,0.0,57,0,0.18612192,10793.0,6,0,1,0,0.0
87822,0,0.9999999,22,0,0.201892744,950.0,1,0,0,0,0.0
112864,0,0.152196941,33,0,0.252225519,7750.0,9,0,2,0,1.0
128350,0,0.0,61,0,0.374014398,2916.0,4,0,1,0,0.0
64306,0,0.9999999,40,0,0.125,351.0,0,0,0,0,3.0
116691,0,0.0,61,0,0.283516653,13000.0,11,0,2,0,1.0
138859,0,0.0,62,0,0.217071175,7333.0,4,0,2,0,0.0
124087,1,1.0033222590000002,36,4,0.344262295,2500.0,12,2,0,2,0.0
41079,0,0.011728409,72,0,0.252266195,4522.0,11,0,2,0,0.0
100929,0,0.0316870429999999,57,0,0.005186089,9833.0,4,0,0,0,1.0
33987,0,0.095626901,54,0,0.196787926,5167.0,12,0,1,0,0.0
31642,0,0.120879121,23,0,0.1465778319999999,1650.0,2,0,0,0,0.0
79701,0,0.0,45,0,0.092727056,8400.0,6,0,1,0,3.0
115306,0,0.5691578,46,0,0.061746988,3983.0,3,1,0,0,0.0
148853,0,0.1455748749999999,58,0,0.4435981889999999,4857.0,5,0,1,0,0.0
5712,0,0.5291814,58,0,0.1316703499999999,3166.0,9,0,0,0,0.0
95414,0,0.083301285,26,0,0.00542281,5900.0,2,0,0,0,0.0
139071,0,0.9999999,65,0,0.88216728,1900.0,4,0,2,0,0.0
71672,0,0.23296605,46,0,0.0673146149999999,8333.0,12,0,0,0,2.0
18277,0,0.090455332,67,0,0.060943296,5660.0,8,0,0,0,1.0
88854,0,0.0,76,0,0.0,126.0,4,0,0,0,0.0
48418,0,0.1072826489999999,48,0,0.348759719,2700.0,5,0,1,0,0.0
58149,0,0.0082031159999999,62,0,1536.0,,8,0,1,0,1.0
36586,0,0.34899591,40,1,0.3622047239999999,8000.0,14,0,2,0,0.0
101058,1,0.9999999,32,0,0.0,5000.0,1,0,0,0,0.0
43754,0,0.026529796,66,0,0.0644855379999999,8435.0,8,0,0,0,1.0
44220,0,0.0098293689999999,81,0,0.0027002699999999,2221.0,3,0,0,0,0.0
49910,0,0.992308876,55,0,2.19502244,2450.0,8,0,3,0,0.0
67860,1,1.095175535,53,0,1.024675601,4700.0,5,2,3,0,0.0
103957,0,0.2727981939999999,68,0,0.8127082869999999,4500.0,21,0,5,0,0.0
40440,1,0.5039309979999999,38,0,0.38121547,3800.0,9,0,1,1,1.0
149435,1,0.550429236,40,6,0.253124479,6000.0,12,0,0,1,4.0
39731,0,0.7577810029999998,51,0,0.3811860070000001,4687.0,9,0,2,0,1.0
68290,0,0.009139584,59,0,0.464216191,8732.0,19,0,1,0,0.0
36396,0,0.115437458,40,0,4472.0,,11,0,2,0,1.0
125926,0,0.015323631,44,0,0.208842195,18750.0,9,0,3,0,2.0
88096,0,0.176764647,51,0,0.335958005,5333.0,2,0,1,0,0.0
107779,0,0.0,54,0,0.311344508,13900.0,10,1,4,0,2.0
4652,0,0.290716381,37,0,0.4586288419999999,4229.0,12,0,2,0,2.0
106996,0,0.139507357,56,0,0.5489771829999999,5083.0,14,0,2,0,1.0
