,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,dummy,monthly_income
13198,0,0.018841709,51,0,0.237609912,7,0,1,0,0.0,1,5003.0
48602,0,0.1971637099999999,33,0,0.314876391,6,0,1,0,0.0,1,6916.0
22006,0,0.057850822,77,0,0.020395921,8,0,0,0,0.0,1,6667.0
2141,0,0.0,43,0,0.333133373,9,0,2,0,0.0,1,5000.0
82038,0,0.1423416369999999,63,0,0.224553787,5,0,1,0,0.0,1,4145.0
108757,0,0.046683047,83,0,0.2195067759999999,4,0,1,0,0.0,1,4500.0
69707,0,0.1660061619999999,64,0,0.313156657,15,0,1,0,0.0,1,6376.0
91115,0,0.901488467,58,1,0.511297461,6,0,1,0,3.0,1,4292.0
70747,0,0.0,28,0,0.105178964,5,0,0,0,0.0,1,5000.0
81648,0,0.233343187,31,0,1.08383423,15,0,3,0,0.0,1,3160.0
125207,0,0.6648534059999999,50,1,0.463424903,9,0,2,0,0.0,1,9500.0
103227,0,0.559705469,49,0,0.319796954,9,0,0,0,3.0,1,6500.0
130581,0,0.4287449879999999,52,0,0.6886622679999999,25,0,1,0,1.0,1,3333.0
95622,0,0.0681881369999999,46,0,0.5201537739999998,10,0,2,0,1.0,1,8583.0
41760,0,0.350468375,47,0,0.2487156909999999,15,0,1,0,1.0,1,13625.0
28341,0,0.0,24,0,0.131487889,4,0,0,0,0.0,1,2600.0
25477,0,0.7798780909999998,51,0,0.1662833719999999,9,0,0,0,1.0,1,10000.0
18344,0,0.0,42,0,0.2272386379999999,7,0,1,0,0.0,1,6666.0
66686,0,0.000321094,47,0,0.304732883,10,0,2,0,0.0,1,10500.0
132422,0,0.054306935,38,0,0.259697567,9,0,2,0,2.0,1,6083.0
8336,0,0.3721406179999999,34,0,0.560469141,12,0,1,1,0.0,1,5200.0
89803,0,0.0454620079999999,39,0,0.463237078,18,0,2,0,3.0,1,4120.0
1577,0,0.329152121,41,0,0.5341553639999999,8,0,2,0,1.0,1,4054.0
102898,0,0.223442478,39,0,0.237441272,6,0,0,0,4.0,1,2766.0
124535,0,0.121369511,64,0,0.1386994639999999,6,0,1,0,0.0,1,8211.0
33092,1,0.401754744,40,3,0.6548223349999999,10,0,4,0,2.0,1,6500.0
118417,0,0.272499676,54,1,1.945595855,14,0,1,0,3.0,1,1929.0
120108,0,0.0,83,0,0.00019996,6,0,0,0,0.0,1,5000.0
64635,0,0.258739767,53,0,0.4555894070000001,9,0,1,0,0.0,1,4266.0
20758,0,0.0,46,0,0.523387237,8,0,1,0,1.0,1,5750.0
95195,0,0.973947767,31,0,0.548359052,11,0,2,0,2.0,1,4600.0
11696,0,0.3474203439999999,54,0,0.2833014099999999,5,0,3,0,3.0,1,11485.0
109868,0,0.0022650629999999,48,0,0.001624797,9,0,0,0,2.0,1,8000.0
97223,0,0.101187372,35,0,0.579504075,13,0,1,0,0.0,1,5766.0
115781,0,0.042445835,62,0,0.3392234359999999,14,0,2,0,1.0,1,4300.0
32724,0,0.0,25,0,0.0,4,0,0,0,0.0,1,4500.0
45387,0,0.078931229,34,0,0.261151892,6,0,1,0,2.0,1,7083.0
142919,0,0.011853466,80,0,0.0641239569999999,8,0,1,0,0.0,1,4194.0
92834,0,0.034931005,49,0,0.2922374429999999,3,0,0,0,1.0,1,1532.0
32028,0,0.735081967,53,1,0.454007359,11,0,1,0,0.0,1,6250.0
50696,0,0.385023465,24,0,0.0204835459999999,3,0,0,0,2.0,1,2977.0
132919,1,0.7290551859999999,52,3,0.7893026740000002,7,0,3,2,2.0,1,4000.0
78801,0,0.425414365,65,1,0.3848500249999999,10,0,2,0,1.0,1,5900.0
79709,0,0.3588679049999999,28,0,0.0861582769999999,11,0,2,0,0.0,1,50000.0
82301,0,0.0,49,0,0.3395091359999999,11,0,2,0,1.0,1,31250.0
69445,0,0.036477846,77,0,0.033343721,4,0,0,0,0.0,1,3208.0
125640,0,0.8052743409999998,34,0,0.5844718429999999,7,0,0,0,0.0,1,3000.0
10882,0,0.656124777,76,0,0.175533885,10,0,1,0,1.0,1,8100.0
55760,1,0.3737383269999999,28,0,0.3106976739999999,8,0,0,0,0.0,1,3224.0
146477,0,0.7210565749999999,54,3,0.4793829159999999,19,0,2,0,1.0,1,10500.0
149825,0,0.335543128,43,0,0.3123123119999999,8,0,2,0,3.0,1,8324.0
17589,0,0.512674366,41,0,0.484202106,5,0,2,0,1.0,1,7500.0
144116,0,0.039015327,47,0,0.161927022,9,0,2,0,0.0,1,7700.0
37376,0,0.3123843809999999,67,1,0.123747723,5,0,0,1,0.0,1,8783.0
58550,0,0.058679707,36,0,0.528447575,15,0,2,0,1.0,1,7381.0
62862,0,0.039515725,60,0,0.259049069,11,0,2,1,0.0,1,14448.0
71778,0,0.150726278,63,0,0.349860056,5,0,1,0,1.0,1,2500.0
60837,0,0.289737255,62,0,0.053583169,6,0,0,0,0.0,1,6083.0
16843,0,0.593893279,47,1,0.533111581,9,0,2,0,1.0,1,3306.0
83086,0,0.021405414,67,0,0.614580129,14,0,1,0,2.0,1,3250.0
76742,0,0.996923195,66,1,0.8735926309999998,13,0,1,0,0.0,1,5861.0
88723,0,0.097476037,52,2,0.5107180329999998,11,0,1,1,1.0,1,6670.0
65026,0,0.0,32,0,0.186610879,5,0,0,0,0.0,1,3584.0
69802,0,0.1754941419999999,49,0,0.465528015,12,0,2,0,0.0,1,4800.0
108075,0,0.384586763,55,0,0.2466410749999999,3,0,0,0,3.0,1,2083.0
125752,0,0.029219227,50,0,0.4055852509999999,9,0,1,0,1.0,1,9166.0
124092,0,0.0,47,1,0.025060491,5,0,0,0,2.0,1,5785.0
45676,0,0.005301248,63,1,0.4208430389999999,26,0,4,0,0.0,1,13308.0
25492,1,0.926688791,46,0,0.600690165,9,0,1,0,2.0,1,4056.0
10752,0,0.340262996,70,0,0.4002461159999999,24,0,1,0,0.0,1,6500.0
129224,1,1.03150349,41,6,0.316843547,4,0,1,1,1.0,1,11683.0
26467,0,0.002701264,60,0,0.0006249219999999,4,0,0,0,1.0,1,8000.0
16096,0,0.3852970359999999,61,1,0.7975253089999998,24,0,1,0,0.0,1,4444.0
133027,1,0.057884232,40,0,0.293416108,3,2,2,2,1.0,1,6120.0
11952,0,0.03577579,91,0,0.00379924,2,0,0,0,0.0,1,5000.0
37281,0,0.917541229,27,0,0.059414827,5,0,0,0,0.0,1,5570.0
103796,0,0.03448157,32,0,0.5209530479999999,5,0,2,0,2.0,1,7134.0
143190,0,0.0874727639999999,56,0,0.6907315729999999,16,0,3,0,0.0,1,7271.0
12590,0,0.923726768,59,0,0.506369916,10,0,3,0,1.0,1,6514.0
46494,0,0.185203971,33,0,0.373180873,6,0,0,0,1.0,1,1923.0
125279,0,0.3627309970000001,35,0,0.4645816629999999,13,0,1,0,0.0,1,3740.0
102080,0,0.0298528779999999,36,0,0.2715118269999999,5,0,1,0,1.0,1,5833.0
53442,0,0.17558613,34,0,0.284932159,9,0,1,0,0.0,1,4200.0
43256,0,0.6460416599999999,57,0,0.414542356,11,0,2,0,3.0,1,14082.0
104433,0,0.072329519,67,0,0.2196687059999999,13,0,2,0,0.0,1,6700.0
68163,0,0.0116014039999999,62,0,0.1526717559999999,18,0,1,0,0.0,1,7466.0
82232,0,0.746955519,50,0,1.709953012,7,0,2,0,0.0,1,2340.0
112495,0,0.0,52,0,0.0,6,0,0,0,1.0,1,12275.0
64556,0,0.105641998,48,0,0.1694265299999999,4,0,0,0,0.0,1,5736.0
18621,0,0.0213777139999999,75,0,0.646507267,11,0,2,0,0.0,1,2132.0
27235,0,0.041920747,53,0,0.315971275,10,0,2,0,2.0,1,11000.0
136014,0,0.1027417729999999,49,0,0.221433277,13,0,2,0,1.0,1,13660.0
16249,0,0.016279211,39,0,1.159946684,9,0,4,0,0.0,1,3000.0
129627,0,0.0,70,0,0.0,5,0,0,0,0.0,1,2000.0
127715,0,0.738060092,30,0,0.5693950179999999,6,0,1,0,1.0,1,3371.0
885,0,0.0101862429999999,47,0,0.0225041409999999,7,0,0,0,2.0,1,24750.0
61630,0,0.004314237,62,0,0.000447694,7,0,0,0,1.0,1,6700.0
80443,0,0.6341443669999999,47,0,0.6102711779999999,5,0,2,0,3.0,1,4166.0
37519,0,0.5626282919999999,61,0,0.491886576,10,0,1,0,1.0,1,6100.0
105631,0,0.165378004,75,0,0.1834103619999999,14,0,0,0,0.0,1,4110.0
44175,1,0.160165851,63,0,0.371325538,17,0,2,0,0.0,1,9150.0
128754,0,0.127659574,61,0,0.363011081,13,0,2,0,0.0,1,5233.0
142220,0,0.702765745,41,0,0.0783443139999999,3,0,0,0,0.0,1,6981.0
39872,0,0.367950429,61,0,0.591096147,7,0,1,0,3.0,1,5345.0
79913,0,0.9999999,90,0,0.011012433,0,0,0,0,0.0,1,2814.0
85539,0,0.462829319,29,1,0.13349015,10,0,0,0,1.0,1,3400.0
43880,0,0.0087172599999999,58,1,0.983189459,15,0,2,0,0.0,1,2200.0
84706,0,0.0416283309999999,66,0,0.011712612,6,0,0,0,0.0,1,7000.0
44664,1,0.8847248190000002,54,0,0.32395467,11,0,2,0,0.0,1,7676.0
133072,0,0.2684342949999999,36,0,0.042509427,4,0,0,0,0.0,1,2916.0
9317,1,0.9999999,31,0,0.102179564,1,0,0,0,0.0,1,5000.0
37686,0,0.0210428679999999,67,0,0.2832188889999999,6,0,2,0,0.0,1,8300.0
22140,0,0.0,39,0,0.498111531,6,0,1,0,1.0,1,4500.0
105546,0,0.026503578,63,0,0.2550771729999999,22,0,1,0,0.0,1,7385.0
136593,0,0.042654339,69,0,0.0345140779999999,8,0,0,0,0.0,1,1100.0
37986,0,0.0248718599999999,29,0,0.371842267,7,0,2,0,0.0,1,3245.0
59812,0,0.0006938489999999,40,0,0.001071281,6,0,0,0,0.0,1,12134.0
119892,0,0.0177951629999999,27,0,0.276939094,7,0,0,0,0.0,1,1920.0
3942,0,0.4320764959999999,43,0,0.616851087,14,0,1,0,3.0,1,7500.0
58949,0,0.0814016979999999,47,0,0.5447438949999999,13,0,2,0,2.0,1,13431.0
86886,0,0.0670804879999999,52,0,0.478336772,6,0,2,0,0.0,1,6300.0
77033,0,0.0,42,0,0.4339678320000001,7,0,2,0,2.0,1,6776.0
87861,0,0.018946085,69,0,0.175909778,12,0,1,0,0.0,1,8600.0
30394,0,0.9999999,39,0,0.3619523670000001,2,0,2,0,1.0,1,3400.0
105901,0,0.9999999,36,1,0.2599073599999999,7,0,0,0,1.0,1,1942.0
40201,0,0.0,22,0,0.0,2,0,0,0,0.0,1,2713.0
50772,0,0.673612242,49,0,0.194600675,9,0,0,0,4.0,1,8000.0
113795,0,0.012994792,41,1,1.4207895190000002,14,0,4,0,3.0,1,5800.0
13191,0,0.269315379,55,0,0.0754073509999999,6,0,0,0,0.0,1,7916.0
40342,0,0.0015999199999999,60,0,0.0,3,0,0,0,0.0,1,10500.0
30966,0,0.041739775,63,0,1.088303899,9,0,1,0,0.0,1,3000.0
76811,0,0.146996231,55,0,0.206291824,9,0,2,0,2.0,1,13000.0
22134,0,0.873250167,45,0,0.08362116,2,0,0,0,0.0,1,5500.0
142155,0,0.066763317,70,0,0.700729927,9,0,0,0,0.0,1,958.0
106673,0,0.227898356,39,1,0.226050534,14,0,1,1,1.0,1,7400.0
108777,0,0.220236508,40,0,0.306396384,11,0,3,0,0.0,1,7300.0
16476,0,0.0871126919999999,42,0,0.57372367,15,0,1,0,3.0,1,2800.0
60473,0,1.099267155,54,2,0.247500675,4,0,1,0,3.0,1,3700.0
118750,0,0.165942437,63,0,0.7309348089999999,15,0,2,0,0.0,1,3251.0
103825,1,0.801996645,40,1,0.92348285,13,0,2,0,2.0,1,5305.0
59261,0,0.142076503,67,0,0.2559634339999999,5,0,0,0,0.0,1,7000.0
90563,0,0.50926417,51,0,0.386711821,11,0,1,0,2.0,1,6200.0
38829,1,1.005994006,43,2,0.7909842709999997,8,0,2,0,1.0,1,6166.0
698,0,0.01239876,50,3,0.2075186709999999,4,0,1,0,0.0,1,11916.0
110456,0,0.584883023,49,3,0.302952722,8,0,2,0,2.0,1,5858.0
69010,0,0.1373257039999999,44,0,0.8503832059999998,3,0,1,0,2.0,1,3000.0
22994,0,0.16119838,69,0,0.0629194629999999,4,0,0,0,0.0,1,4767.0
21596,0,0.896604136,52,0,0.7828220859999998,11,0,0,0,0.0,1,2444.0
38475,0,0.02406012,76,0,1.4197201869999998,9,0,2,0,1.0,1,1500.0
97952,0,0.628558096,45,0,0.3216700969999999,4,0,1,0,0.0,1,3400.0
89274,0,0.0175961889999999,72,0,0.004429679,8,0,0,0,0.0,1,5417.0
15823,0,0.139996111,52,1,0.4943222139999999,16,0,3,0,0.0,1,5635.0
60257,0,0.0,57,0,0.3367334249999999,12,0,1,0,0.0,1,8038.0
60171,0,0.1914659599999999,62,0,0.326362135,6,0,1,0,0.0,1,5450.0
41815,0,0.4676471309999999,27,0,0.29149078,8,0,0,0,1.0,1,4500.0
80703,0,0.9999999,27,0,0.246966453,1,1,0,0,1.0,1,1400.0
43914,0,0.200087374,32,0,0.576459895,8,0,2,0,4.0,1,4400.0
64633,0,0.936412246,61,0,0.230235969,11,0,2,0,0.0,1,7500.0
42183,0,0.000778455,74,0,0.510146645,14,0,3,0,0.0,1,6750.0
90150,0,0.417152538,40,0,0.24219547,7,0,0,0,1.0,1,4900.0
63176,0,0.0,54,0,0.318893702,10,0,1,0,0.0,1,3000.0
2630,0,0.030132005,36,0,0.575217886,7,0,2,0,0.0,1,7916.0
1252,0,0.874912509,46,0,0.302199741,4,0,1,0,0.0,1,8500.0
126882,0,0.0,50,0,0.698971125,5,0,1,0,3.0,1,3012.0
128466,0,0.7234271179999998,56,0,0.488698911,12,0,2,0,1.0,1,8538.0
42033,0,0.041825288,52,0,0.152401747,5,0,0,0,0.0,1,2289.0
124721,0,0.3403035489999999,44,0,0.258015433,10,0,1,0,3.0,1,9200.0
111975,0,0.18679533,64,0,223.0,5,0,0,0,0.0,1,0.0
132229,0,0.019330112,41,1,0.3579193849999999,5,0,1,1,4.0,1,5978.0
126639,0,0.006213638,76,0,0.001624797,8,0,0,0,1.0,1,8000.0
106747,1,0.9999999,23,98,0.0069976669999999,0,98,0,98,0.0,1,3000.0
12561,0,0.415348924,46,1,0.531878756,15,0,2,0,3.0,1,7653.0
37313,1,0.5980754999999999,29,1,0.1473272489999999,5,1,0,0,2.0,1,2300.0
2023,0,0.240375962,56,0,0.6780185759999999,3,0,2,0,0.0,1,1614.0
45034,0,0.35395743,59,0,0.070629943,3,0,0,0,2.0,1,11000.0
24568,1,0.814226925,46,0,0.529440389,9,0,1,0,0.0,1,4109.0
133781,0,0.11348841,57,3,0.278285466,12,0,1,0,0.0,1,4595.0
136365,0,0.173715733,53,0,0.33608299,9,0,1,0,0.0,1,8000.0
86846,0,0.2790896119999999,50,0,0.21941397,15,0,0,0,1.0,1,7200.0
56666,0,0.0868051039999999,59,0,0.4957870939999999,9,0,2,0,2.0,1,9731.0
108904,0,0.003151324,45,0,0.411409142,9,0,1,0,2.0,1,5293.0
49354,0,0.0366463399999999,68,0,0.587610619,15,0,1,0,0.0,1,1694.0
84892,0,0.022750929,53,0,0.660339155,10,0,1,0,0.0,1,3950.0
28944,0,0.4770424939999999,28,0,0.133560124,10,0,0,0,1.0,1,6760.0
24352,0,0.44771165,76,0,0.78366305,12,0,2,0,1.0,1,4700.0
105608,0,0.003106899,55,0,0.0005356949999999,6,0,1,0,0.0,1,28000.0
54918,0,0.126662995,60,2,0.362626375,13,0,1,0,2.0,1,9000.0
144447,0,0.9999999,40,1,0.253166245,1,0,1,0,1.0,1,7500.0
107389,0,0.4583358579999999,42,0,0.612722824,10,0,2,0,1.0,1,2860.0
36812,0,0.524436534,79,0,0.931105931,10,0,1,0,0.0,1,3860.0
112229,0,1.032983508,33,2,0.205267938,6,0,0,0,1.0,1,1100.0
119364,0,0.5463546099999999,59,0,0.373578303,13,0,2,0,0.0,1,8000.0
5039,0,0.2493793,62,0,0.2282514499999999,22,0,1,0,0.0,1,15000.0
89883,0,0.1746589039999999,51,0,0.163593796,6,0,0,0,0.0,1,3416.0
67701,0,0.0115105489999999,65,0,0.403955116,16,0,2,0,1.0,1,9000.0
107237,0,0.043787619,79,0,0.225711704,8,0,1,0,2.0,1,4425.0
32681,0,0.02985629,85,0,0.1344840669999999,7,0,1,0,0.0,1,5271.0
90389,0,0.9999999,35,0,0.472055573,4,0,2,0,0.0,1,3166.0
14650,0,0.156862745,40,0,0.6330322139999999,7,0,2,0,2.0,1,5866.0
84841,0,0.005415549,81,0,0.0053715309999999,6,0,0,0,0.0,1,2233.0
88017,0,0.0899977159999999,39,0,0.108442035,6,0,1,0,2.0,1,45000.0
11764,0,0.0,24,0,0.24968789,4,0,0,0,1.0,1,800.0
97723,0,0.048275096,28,0,0.006709608,5,0,0,0,0.0,1,3725.0
15950,0,0.0339022189999999,77,0,0.043258604,7,0,0,0,0.0,1,9500.0
56764,0,0.5481803439999999,55,0,0.369810415,8,0,1,0,1.0,1,4166.0
96587,0,0.031937001,56,0,0.2663340459999999,10,0,1,0,3.0,1,8417.0
6224,0,0.04475821,49,0,0.060845516,3,0,0,0,1.0,1,2530.0
128091,0,0.9999999,45,0,0.1271745649999999,2,0,0,1,2.0,1,5000.0
7025,0,0.431436139,26,0,0.996178344,7,0,0,0,0.0,1,784.0
76304,0,0.028699133,43,0,0.117745071,13,0,0,0,0.0,1,3600.0
112949,0,0.0571367919999999,48,0,0.282904252,20,0,2,0,0.0,1,3456.0
123778,0,0.030815542,54,0,0.080965517,16,0,1,0,2.0,1,7249.0
17599,0,0.028722206,82,0,0.019744483,9,0,0,0,0.0,1,2582.0
9298,0,0.036252817,73,0,0.021099389,7,0,0,0,0.0,1,1800.0
4808,0,0.9999999,41,0,0.220283019,1,0,1,0,2.0,1,10599.0
141024,1,0.7806267809999998,59,0,0.017641093,6,0,1,0,3.0,1,42400.0
131831,0,0.016666317,72,0,0.003598248,2,0,0,0,0.0,1,6391.0
40759,1,0.273012729,51,0,0.4351005479999999,10,1,1,1,0.0,1,5469.0
67189,0,0.922453877,49,0,0.808857809,7,0,1,0,2.0,1,5147.0
143943,1,1.009768893,39,2,0.52037752,11,0,0,0,0.0,1,4661.0
86030,0,0.0466747449999999,72,0,0.336442372,14,0,0,0,0.0,1,1500.0
130413,0,0.0612940709999999,59,0,0.1834763299999999,3,0,1,0,1.0,1,16666.0
54206,0,0.402679583,42,0,0.970797159,9,0,1,0,0.0,1,3800.0
84181,0,0.098345971,56,0,0.510753905,10,0,1,0,0.0,1,4416.0
148919,0,0.004318508,63,0,0.3905804709999999,10,0,1,0,0.0,1,6666.0
36025,0,0.0748776909999999,43,0,0.0453200799999999,9,0,1,0,0.0,1,8450.0
127492,0,0.4742528469999999,56,0,0.765777778,13,1,1,0,0.0,1,4499.0
75648,0,0.063283737,65,0,0.7941009639999999,10,0,1,0,0.0,1,3525.0
12221,0,0.026164409,63,0,0.1099607279999999,4,0,0,0,1.0,1,2800.0
10401,0,0.099281375,45,0,0.191239975,8,0,0,0,2.0,1,3241.0
67101,0,0.117013927,56,0,0.420457756,6,0,1,0,0.0,1,3538.0
35227,0,0.9999999,77,0,0.0,1,0,0,0,0.0,1,435.0
2874,0,0.98110189,80,0,0.508836076,2,0,0,0,0.0,1,1640.0
104765,0,0.8766017149999998,41,0,0.359800029,12,0,0,0,2.0,1,6800.0
104773,0,0.9999999,39,0,0.878886789,6,0,4,0,0.0,1,5820.0
119444,0,0.3795172120000001,43,0,0.0287168299999999,3,0,0,0,0.0,1,2750.0
145515,0,0.3213572849999999,21,0,0.000412925,2,0,0,0,0.0,1,9686.0
106834,0,0.0,65,0,0.364654138,13,0,0,0,1.0,1,2500.0
98225,0,0.0,87,0,0.189465984,6,0,1,0,0.0,1,4100.0
18123,0,0.0379982329999999,31,0,0.008570449,4,0,0,0,0.0,1,2916.0
53967,0,0.9999999,46,0,0.349477894,3,3,1,0,1.0,1,4500.0
30249,0,0.9999999,63,0,0.083371789,6,1,0,0,1.0,1,6500.0
142953,0,0.0169878359999999,56,0,0.747161572,14,0,1,1,0.0,1,4579.0
2434,0,0.139086091,42,0,0.162415784,5,0,2,0,1.0,1,8311.0
95916,0,0.017749113,62,0,0.24633299,5,0,3,0,4.0,1,15543.0
103167,0,0.001619165,54,0,0.571618921,11,0,0,0,0.0,1,1500.0
37340,0,0.119585339,63,0,0.003598561,2,0,0,0,0.0,1,2500.0
122376,0,0.6063841399999998,61,0,0.712761905,12,0,0,0,0.0,1,2624.0
106500,1,0.9999999,40,0,0.154759022,2,5,2,0,0.0,1,4128.0
79093,0,2175.0,51,0,0.4219897209999999,4,0,1,0,0.0,1,5447.0
16353,0,0.9999999,42,1,500.0,0,0,0,0,3.0,1,0.0
34461,0,0.369672233,46,1,0.442175134,10,0,1,0,2.0,1,3916.0
97205,0,0.916805324,49,1,0.0043591979999999,2,0,0,0,0.0,1,3440.0
142286,0,0.0793715569999999,32,0,0.610935857,8,0,1,0,0.0,1,950.0
58566,0,0.022951822,62,0,0.19266131,11,0,1,0,0.0,1,12072.0
143392,0,0.239101068,50,0,0.2292951169999999,7,0,0,0,0.0,1,6000.0
113293,0,0.214260108,49,2,0.3816494679999999,12,0,2,0,4.0,1,12500.0
128429,0,0.698886614,53,0,0.358276121,22,0,2,0,2.0,1,17332.0
38141,0,0.457508878,74,0,0.7075328609999999,18,0,2,0,1.0,1,3955.0
58317,0,0.4411421589999999,56,0,0.98920216,9,0,2,0,0.0,1,3333.0
138090,0,0.7964647440000002,31,0,0.3302792319999999,11,0,0,0,0.0,1,4583.0
66241,0,0.0483172279999999,39,0,0.6211258699999999,3,0,2,0,0.0,1,3161.0
87702,0,0.0935063869999999,43,0,0.392428596,11,0,2,0,0.0,1,5916.0
38880,0,0.9999999,78,1,0.451105831,8,1,2,0,0.0,1,5470.0
104520,0,0.1905079359999999,80,0,0.0754574609999999,8,0,0,0,1.0,1,5300.0
141273,1,0.968021319,24,0,0.082397004,5,0,0,0,0.0,1,800.0
105643,0,0.120944153,49,0,0.2275089959999999,4,0,0,0,4.0,1,2500.0
127974,0,0.000614024,53,0,0.351303106,8,0,1,0,0.0,1,2800.0
86097,0,0.9999999,25,0,0.300546448,1,0,0,0,1.0,1,1280.0
31590,0,0.0,46,0,0.0029970029999999,8,0,0,0,0.0,1,1000.0
5226,0,0.626373626,24,1,0.176328502,5,0,0,1,0.0,1,1655.0
31233,0,0.4026460179999999,57,0,0.5666548169999999,6,0,1,0,1.0,1,2812.0
41623,0,0.2303319319999999,46,0,0.457726581,8,0,2,1,1.0,1,4600.0
126878,0,0.882235529,35,0,0.111271975,3,0,0,2,0.0,1,4834.0
90034,0,0.2075988209999999,64,0,0.3484454179999999,14,0,1,0,1.0,1,7300.0
74160,0,0.013872758,59,0,0.562494319,17,0,2,0,1.0,1,11000.0
13485,0,0.9999999,50,1,0.506561133,3,0,1,1,0.0,1,4800.0
2209,0,0.5462268869999999,26,0,0.071192375,3,2,0,2,1.0,1,5140.0
125013,0,0.996005326,49,0,0.256916996,2,2,1,1,0.0,1,4300.0
102222,0,0.100764386,41,0,0.3935179859999999,8,0,2,0,1.0,1,8700.0
84656,0,0.160255578,61,0,0.290285233,7,0,1,0,0.0,1,9500.0
8656,0,0.008328908,76,0,0.008495752,8,0,0,0,0.0,1,2000.0
145532,0,0.650017453,63,0,0.603816707,17,0,2,0,1.0,1,8750.0
71484,0,0.091004923,68,0,0.4271145770000001,23,0,2,0,0.0,1,5000.0
130457,0,0.9999999,56,0,0.7558408759999998,8,0,4,0,3.0,1,4750.0
115125,0,0.1794788119999999,67,0,0.2852887639999999,8,0,1,0,0.0,1,6042.0
48366,0,1.216796524,46,0,0.1818181819999999,5,0,0,0,0.0,1,5631.0
1696,0,0.9999999,49,0,2883.0,9,0,2,0,1.0,1,0.0
68019,1,0.86141942,61,2,0.566165894,16,0,2,0,1.0,1,12513.0
43618,0,0.350649351,58,0,0.4854881270000001,6,0,2,0,2.0,1,4168.0
76047,0,0.9999999,51,0,0.0,1,0,0,0,0.0,1,1445.0
27938,0,0.843649285,47,0,0.379033916,5,0,0,0,0.0,1,4864.0
31031,0,0.21222394,55,0,0.148478658,13,0,0,0,0.0,1,9300.0
24269,0,0.020083752,81,0,1663.0,19,0,2,0,0.0,1,0.0
39763,0,0.018878504,67,0,0.417254597,27,0,4,0,0.0,1,18000.0
62613,0,0.0471209959999999,66,0,0.356108739,25,0,2,0,1.0,1,9600.0
12996,0,0.074894344,35,0,0.346595377,8,0,1,0,5.0,1,6358.0
38816,0,0.000945001,70,0,0.0031498429999999,11,0,0,0,0.0,1,20000.0
112133,0,0.033829465,50,0,0.5914292669999999,15,0,1,0,0.0,1,4106.0
5291,0,0.253463961,61,1,0.437695679,17,0,1,0,1.0,1,4790.0
23685,0,0.965909478,51,0,0.488609422,18,0,0,0,2.0,1,9700.0
33768,0,0.0,41,0,0.0,4,0,0,0,0.0,1,3250.0
146752,0,0.927938588,53,0,0.335413167,7,0,1,0,2.0,1,12500.0
130539,0,0.517249216,38,0,0.140571886,5,0,0,0,1.0,1,5000.0
78154,0,0.038791721,38,0,19.25925926,7,0,3,0,2.0,1,107.0
118685,0,0.084622884,29,0,0.5354999999999999,8,0,1,0,0.0,1,5999.0
98730,0,0.601457039,41,0,0.3038261039999999,10,0,1,0,4.0,1,10166.0
149328,0,0.027702526,60,0,0.2725767419999999,8,0,2,0,1.0,1,7850.0
43009,0,0.449945078,33,0,0.202387545,11,0,2,0,1.0,1,16250.0
97284,0,0.784107946,45,3,0.089262943,5,0,0,1,1.0,1,3920.0
113482,0,0.138874445,74,0,0.337904435,8,0,2,0,1.0,1,14000.0
1428,0,0.003811909,50,0,0.362583537,27,0,5,0,1.0,1,24090.0
145769,0,0.733013118,43,0,0.493938258,17,0,2,0,2.0,1,8000.0
26448,0,0.390790915,49,0,0.338034926,7,0,3,0,2.0,1,10421.0
129056,0,0.206344841,49,0,0.2157360409999999,6,0,0,0,0.0,1,4333.0
35128,0,0.955360331,30,0,0.2268078229999999,6,0,0,0,3.0,1,5572.0
47279,1,1.232354778,37,2,0.257513445,7,1,0,0,2.0,1,3160.0
4013,0,0.773211878,36,1,0.2806208049999999,8,0,0,0,0.0,1,4767.0
92071,0,0.012722063,52,0,0.163794937,9,0,1,1,0.0,1,4700.0
84562,0,0.045593921,58,0,0.2289598619999999,10,0,1,0,1.0,1,4633.0
49608,0,0.0298962909999999,45,0,0.292296616,10,0,1,0,1.0,1,8333.0
136144,0,0.768199472,53,0,0.356263356,13,0,2,0,2.0,1,9826.0
30597,0,0.0869595199999999,46,0,0.8496519029999998,7,0,1,0,2.0,1,6750.0
31007,0,0.674925992,68,3,0.275972403,14,0,2,0,0.0,1,10000.0
99687,0,0.3705258949999999,39,0,0.1679328269999999,3,0,0,0,0.0,1,2500.0
114018,0,0.060460376,53,0,0.4365704289999999,6,0,1,0,1.0,1,8000.0
135063,0,0.610278545,38,1,0.483408202,16,0,1,0,2.0,1,6900.0
102617,0,0.100884136,33,0,0.422119205,9,0,2,0,0.0,1,7549.0
100951,0,0.042227674,80,0,0.112388824,14,0,1,0,0.0,1,11130.0
94291,0,0.583897392,70,0,0.927768058,8,0,1,0,0.0,1,4000.0
10373,0,0.9999999,36,0,0.47095678,9,0,4,0,3.0,1,9416.0
97431,0,0.3418632549999999,38,0,0.304628999,3,0,1,0,1.0,1,2937.0
127861,0,0.017262144,75,0,0.003588823,3,0,0,0,0.0,1,3900.0
